model,seed,fold,subset,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,roc_auc,time_sec
CatBoost,1,0,train,0.9996062992125985,0.9997472832954258,0.9994562262098966,0.9997472832954258,0.9996014848867115,0.9996069414651063,0.9996062992125985,0.9996063852574254,0.9999997552618071,1.1453349590301514
CatBoost,1,0,test,0.9622047244094488,0.9582017204044738,0.9560678872605477,0.9582017204044738,0.9571250761367548,0.9623111435507593,0.9622047244094488,0.9622483890077813,0.9963951954147167,1.1453349590301514
TabNet,1,0,train,0.8488188976377953,0.8844515235878322,0.8583494430998933,0.8844515235878322,0.8547300976279417,0.8935383316833762,0.8488188976377953,0.8549549647698246,0.9434475294727731,247.94159817695618
TabNet,1,0,test,0.8803149606299212,0.9055168166557402,0.8809487301181654,0.9055168166557402,0.8826822026417577,0.9088693289776293,0.8803149606299212,0.8848117322038487,0.9539585215014563,247.94159817695618
FT-Transformer (lite),1,0,train,0.9799212598425197,0.9765906740318789,0.975620506672873,0.9765906740318789,0.9759309708753282,0.9800979508356429,0.9799212598425197,0.9798831116585272,0.9985004340709592,577.190979719162
FT-Transformer (lite),1,0,test,0.9480314960629921,0.9409248332902901,0.9419563126084866,0.9409248332902901,0.9409565164633804,0.9479652716335359,0.9480314960629921,0.9476478751063047,0.9826692298609997,577.190979719162
IGTD-inspired,1,0,train,0.8937007874015748,0.8874170799503008,0.8821607280453175,0.8874170799503008,0.8820565604825942,0.9006111442937615,0.8937007874015748,0.8950703941297595,0.977215573263547,66.50382113456726
IGTD-inspired,1,0,test,0.8220472440944881,0.7899424545231805,0.7951277480689246,0.7899424545231805,0.7908889536167473,0.825034597947984,0.8220472440944881,0.8223504512419135,0.940873038541805,66.50382113456726
Naive Reshape,1,0,train,0.9291338582677166,0.9230849988742517,0.9197940690996247,0.9230849988742517,0.9204626917262475,0.9313538398512153,0.9291338582677166,0.9295182914065595,0.9901471658086235,87.62107753753662
Naive Reshape,1,0,test,0.9039370078740158,0.8880810007218018,0.8934178504176439,0.8880810007218018,0.8904948415870267,0.903872492697097,0.9039370078740158,0.9037059386640045,0.9765227869003854,87.62107753753662
XGBoost,1,1,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0488033294677734
XGBoost,1,1,test,0.9480314960629921,0.9514141353941103,0.9344889836524657,0.9514141353941103,0.9421077073820587,0.950863953856778,0.9480314960629921,0.9486258861234095,0.9940379435962609,3.0488033294677734
LightGBM,1,1,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.17418646812439
LightGBM,1,1,test,0.9385826771653544,0.9453351080384872,0.9247225483517174,0.9453351080384872,0.9333007832408922,0.9437693721776103,0.9385826771653544,0.9395467540867857,0.9922427541001588,5.17418646812439
CatBoost,1,1,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.586796760559082
CatBoost,1,1,test,0.9543307086614173,0.9566322983093948,0.9428065397123063,0.9566322983093948,0.9492322383696633,0.9560189153570994,0.9543307086614173,0.9546956833108011,0.994503024717141,1.586796760559082
TabNet,1,1,train,0.8996062992125984,0.922676753870325,0.8889214156951094,0.922676753870325,0.8991789133115731,0.9175418517058903,0.8996062992125984,0.9020361914089642,0.9649807257110085,367.89946389198303
