model,seed,fold,subset,accuracy,balanced_accuracy,precision_macro,recall_macro,f1_macro,precision_weighted,recall_weighted,f1_weighted,roc_auc,time_sec
FT-Transformer (lite),0,1,train,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.967206239700317
FT-Transformer (lite),0,1,test,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.967206239700317
IGTD-inspired,0,1,train,0.9666666666666667,0.9666666666666667,0.9674603174603175,0.9666666666666667,0.9666562434855117,0.9674603174603175,0.9666666666666667,0.9666562434855118,0.9989583333333334,1.9531776905059814
IGTD-inspired,0,1,test,0.9666666666666667,0.9666666666666667,0.9696969696969697,0.9666666666666667,0.9665831244778612,0.9696969696969696,0.9666666666666667,0.9665831244778613,1.0,1.9531776905059814
Naive Reshape,0,1,train,0.975,0.975,0.9755799755799756,0.975,0.9749922815683854,0.9755799755799756,0.975,0.9749922815683852,0.9964583333333333,0.7681708335876465
Naive Reshape,0,1,test,0.8666666666666667,0.8666666666666667,0.888888888888889,0.8666666666666667,0.8560606060606061,0.8888888888888891,0.8666666666666667,0.856060606060606,1.0,0.7681708335876465
AG-T2I-step_row,0,1,train,0.9583333333333334,0.9583333333333334,0.9597367402245451,0.9583333333333334,0.9583067740249311,,,,,22.045342445373535
AG-T2I-step_row,0,1,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,22.045342445373535
AG-T2I-packed,0,1,train,0.9583333333333334,0.9583333333333334,0.9597367402245451,0.9583333333333334,0.9583067740249311,,,,,22.866284132003784
AG-T2I-packed,0,1,test,1.0,1.0,1.0,1.0,1.0,,,,1.0,22.866284132003784
AG-T2I-packed_T,0,1,train,0.9583333333333334,0.9583333333333334,0.9597367402245451,0.9583333333333334,0.9583067740249311,,,,,22.674586057662964
